"","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"1",0.183908045977011,0.220183486238532,0.143835616438356,0.194117647058824,0.173134328358209,0.159919028340081,0.173228346456693,0.131616595135908,0.161417322834646,0.139065817409766,0.150978564771668,0.133784928027096,0.125366568914956,0.137201365187713,0.116343490304709
"2",0.0919540229885057,0.100917431192661,0.171232876712329,0.129411764705882,0.208955223880597,0.218623481781377,0.182677165354331,0.177396280400572,0.178477690288714,0.208067940552017,0.215284249767008,0.223539373412362,0.23533724340176,0.225938566552901,0.228993536472761
"3",0.0919540229885057,0.100917431192661,0.13013698630137,0.108823529411765,0.101492537313433,0.0708502024291498,0.0881889763779528,0.0944206008583691,0.0905511811023622,0.0700636942675159,0.0521901211556384,0.0465707027942422,0.0557184750733138,0.0525597269624573,0.0470914127423823
"4",0.505747126436782,0.440366972477064,0.39041095890411,0.358823529411765,0.328358208955224,0.350202429149798,0.329133858267717,0.350500715307582,0.28740157480315,0.292993630573248,0.287977632805219,0.265876375952583,0.276392961876833,0.219112627986348,0.253000923361034
"5",0.103448275862069,0.137614678899083,0.164383561643836,0.205882352941176,0.182089552238806,0.192307692307692,0.209448818897638,0.231759656652361,0.248031496062992,0.265392781316348,0.258154706430568,0.305673158340389,0.282258064516129,0.339249146757679,0.332409972299169
"6",0.0229885057471264,0,0,0.00294117647058824,0.00597014925373134,0.00809716599190283,0.0173228346456693,0.0143061516452074,0.0341207349081365,0.024416135881104,0.0354147250698975,0.0245554614733277,0.0249266862170088,0.025938566552901,0.0221606648199446
