0.0478,0.0854,0.2939,0.3260,0.1950,0.1751,-0.0245,-0.0357,0.0513,0.0448,0.0193,-0.1030,0.1536,0.2018
0.1160,0.0930,0.1987,0.0190,0.0380,0.0343,-0.0053,-0.0086,0.0314,-0.0086,-0.4932,-0.4771,-0.0966,-0.0496
-0.3086,-0.0185,0.2283,0.0335,0.3815,-0.0372,-0.1343,0.0383,0.0540,0.2314,0.1439,0.0221,-0.0787,0.1252
0.0663,-0.1267,-0.3726,0.0606,-0.0088,0.4858,-0.1937,0.0142,0.2016,-0.0400,-0.0932,-0.0315,-0.0404,-0.0013
-0.0955,-0.2768,-0.6250,-0.0088,-0.0011,0.0293,-0.2562,0.0182,0.0509,0.2026,0.1116,0.0506,-0.1453,-0.1448
